estado,nombre,periodo,partido
Tabasco,Carlos Greene Ramírez,6 de abril de 1920 - 10 de junio de 1920,Militar
Tabasco,Guillermo Escoffié,11 de junio de 1920 - 1 de agosto de 1920,
Tabasco,Primitivo Aguilar Suárez,28 de octubre de 1920 - 11 de enero de 1921,
Tabasco,Tomás Garrido Canabal,28 de octubre de 1920 - 14 de mayo de 1921,Partido Socialista Radical Tabasqueño
Tabasco,Manuel Garrido Lacroix,14 de mayo de 1921 - 21 de mayo de 1921,
Tabasco,Tomás Garrido Canabal,21 de mayo de 1921 - 9 de julio de 1921,Partido Socialista Radical Tabasqueño
Tabasco,Tobías Magaña,9 de julio de 1921 - 8 de agosto de 1921,
Tabasco,Tomás Garrido Canabal,9 de agosto de 1921 - 6 de noviembre de 1921,Partido Socialista Radical Tabasqueño
Tabasco,Leonel Magaña,7 de noviembre de 1921 - 3 de diciembre de 1921,
Tabasco,Alejandro Lastra Ortiz,4 de diciembre de 1921 - 3 de enero de 1922,
Tabasco,Tomás Garrido Canabal,4 de enero de 1922 - 31 de enero de 1922,Partido Socialista Radical Tabasqueño
Tabasco,Pedro Casanova Casao,1 de febrero de 1922 - 19 de mayo de 1922,
Tabasco,Santiago Ruiz Sobredo,20 de mayo de 1922 - 6 de junio de 1922,
Tabasco,Miguel Torruco Jiménez,7 de junio de 1922 - 6 de julio de 1922,
Tabasco,Pedro Casanova Casao,7 de julio de 1922 - 31 de diciembre de 1922,
Tabasco,Tomás Garrido Canabal,1 de enero de 1923 - 4 de febrero de 1923,Partido Socialista Radical Tabasqueño
Tabasco,Manuel Garrido Lacroix,5 de febrero de 1923 - 5 de mayo de 1923,
Tabasco,Tomás Garrido Canabal,6 de mayo de 1923 - 20 de septiembre de 1923,Partido Socialista Radical Tabasqueño
Tabasco,Alejandro Lastra Ortiz,21 de septiembre - 24 de diciembre de 1923,
Tabasco,Tomás Garrido Canabal,25 de diciembre de 1923 - 14 de enero de 1924,Partido Socialista Radical Tabasqueño
Tabasco,Manuel Ferrer Vega,18 de enero de 1924 - 20 de enero de 1924,Militar
Tabasco,Manuel Antonio Romero,21 de enero de 1924 - 7 de junio de 1924,
Tabasco,Tomás Garrido Canabal,8 de junio de 1924 - 5 de julio de 1924,Partido Socialista Radical Tabasqueño
Tabasco,Santiago Ruiz Sobredo,5 de julio de 1924 - 5 de diciembre de 1924,
Tabasco,Ausencio C. Cruz,6 de diciembre de 1924 - 2 de enero de 1925,
Tabasco,Tomás Garrido Canabal,2 de enero de 1925 - 4 de abril de 1926,Partido Socialista Radical Tabasqueño
Tabasco,Santiago Ruiz Sobredo,4 de abril de 1926 - 28 de octubre de 1926,
Tabasco,Augusto Hernández Olivé,29 de octubre de 1926 - 31 de diciembre de 1926,
Tabasco,Ausencio C. Cruz,1 de enero de 1927 - 23 de abril de 1928,
Tabasco,Límbano Correa,24 de abril de 1928 - 2 de mayo de 1928,
Tabasco,Tomás Taracena,2 de mayo de 1928 - 22 de mayo de 1928,
Tabasco,Ausencio C. Cruz,23 de mayo de 1928 - 22 de marzo de 1929,
Tabasco,Nicanor González,23 de marzo de 1929 - 19 de abril de 1929,Partido Nacional Revolucionario
Tabasco,Manuel Lastra Ortiz,19 de abril de 1929 - 5 de mayo de 1929,Partido Nacional Revolucionario
Tabasco,Ausencio C. Cruz,5 de mayo de 1929 - 13 de septiembre de 1929,Partido Nacional Revolucionario
Tabasco,Manuel Lastra Ortiz,13 de septiembre de 1929 - 4 de diciembre de 1929,Partido Nacional Revolucionario
Tabasco,Isidro María Diez,4 de diciembre de 1929 - 27 de febrero de 1930,
Tabasco,Ausencio C. Cruz,27 de febrero de 1930 - 15 de mayo de 1930,Partido Nacional Revolucionario
Tabasco,Manuel Lastra Ortiz,15 de mayo de 1930 - 20 de mayo de 1930,Partido Nacional Revolucionario
Tabasco,Ausencio C. Cruz,27 de mayo de 1930 - 12 de octubre de 1930,Partido Nacional Revolucionario
Tabasco,Nicanor González,13 de octubre de 1929 - 27 de octubre de 1938,
Tabasco,Ausencio C. Cruz,28 de octubre de 1929 - 31 de diciembre de 1930,Partido Nacional Revolucionario
Tabasco,Tomás Garrido Canabal,1 de enero de 1931 - 19 de febrero de 1931,Partido Nacional Revolucionario
Tabasco,Francisco Trujillo Gurría,19 de febrero de 1931 - 23 de febrero de 1931,Partido Nacional Revolucionario
Tabasco,Tomás Garrido Canabal,23 de febrero de 1931 - 16 de junio de 1931,Partido Nacional Revolucionario
Tabasco,Francisco Trujillo Gurría,17 de junio de 1931 - 27 de junio de 1931,Partido Nacional Revolucionario
Tabasco,Tomás Garrido Canabal,27 de junio de 1931 - 31 de diciembre de 1934,Partido Nacional Revolucionario
Tabasco,Manuel Lastra Ortiz,1 de enero de 1935 - 1 de marzo de 1935,Partido Nacional Revolucionario
Tabasco,Manuel Graniel González,2 de marzo de 1935 - 1 de abril de 1935,Partido Nacional Revolucionario
Tabasco,Manuel Lastra Ortiz,2 de abril de 1935 - 18 de julio de 1935,Partido Nacional Revolucionario
Tabasco,Aureo L. Calles Pardo,19 de julio de 1935 - 31 de marzo de 1936,Partido Nacional Revolucionario
Tabasco,Víctor Fernández Manero,1 de abril de 1936 - 31 de diciembre de 1938,Partido Nacional Revolucionario
Tabasco,Francisco Trujillo Gurría,1 de enero de 1939 - 31 de diciembre de 1942,Partido de la Revolución Mexicana
Tabasco,Noé de la Flor Casanova,1 de enero de 1943 - 31 de diciembre de 1946,Partido de la Revolución Mexicana
Tabasco,Francisco J. Santamaría,1 de enero de 1947 - 31 de diciembre de 1952,Partido Revolucionario Institucional
Tabasco,Manuel Bartlett Bautista,1 de enero de 1953 - 22 de marzo de 1955,Partido Revolucionario Institucional
Tabasco,Miguel Orrico de los Llanos,23 de marzo de 1955 - 31 de diciembre de 1958,Partido Revolucionario Institucional
Tabasco,Carlos Alberto Madrazo Becerra,1 de enero de 1959 - 31 de diciembre de 1964,Partido Revolucionario Institucional
Tabasco,Manuel R. Mora,1 de enero de 1965 - 31 de diciembre de 1970,Partido Revolucionario Institucional
Tabasco,Mario Trujillo García,1 de enero de 1971 - 31 de diciembre de 1976,Partido Revolucionario Institucional
Tabasco,Leandro Rovirosa Wade,1 de enero de 1977 - 31 de diciembre de 1982,Partido Revolucionario Institucional
Tabasco,Enrique González Pedrero,1 de enero de 1983 - 14 de diciembre de 1987,Partido Revolucionario Institucional
Tabasco,José María Peralta López,14 de diciembre de 1987 - 31 de diciembre de 1988,Partido Revolucionario Institucional
Tabasco,Salvador Neme Castillo,1 de enero de 1989 - 28 de enero de 1992,Partido Revolucionario Institucional
Tabasco,Manuel Gurría Ordóñez,28 de enero de 1992 - 31 de diciembre de 1994,Partido Revolucionario Institucional
Tabasco,Roberto Madrazo Pintado,1 de enero de 1995 - 14 de junio de 1999,Partido Revolucionario Institucional
Tabasco,Víctor Manuel Barceló Rodríguez,14 de junio de 1999 - 7 de diciembre de 1999,Partido Revolucionario Institucional
Tabasco,Roberto Madrazo Pintado,8 de diciembre de 1999 - 31 de diciembre de 2000,Partido Revolucionario Institucional
Tabasco,Enrique Priego Oropeza,1 de enero de 2001 - 31 de diciembre de 2001,Partido Revolucionario Institucional
Tabasco,Manuel Andrade Díaz,1 de enero de 2002 - 31 de diciembre de 2006,Partido Revolucionario Institucional
Tabasco,Andrés Granier Melo,1 de enero de 2007 - 31 de diciembre de 2012,Partido Revolucionario Institucional
Tabasco,Arturo Núñez Jiménez,1 de enero de 2013 - 31 de diciembre de 2018,Partido de la Revolución Democrática
Tabasco,Adán Augusto López Hernández,1 de enero de 2019 - 26 de agosto de 2021,Movimiento de Regeneración Nacional
Tabasco,Carlos Manuel Merino Campos,26 de agosto de 2021 - 1 de octubre de 2024,Movimiento de Regeneración Nacional
Tabasco,Javier May Rodríguez,Desde el 1 de octubre de 2024,Movimiento de Regeneración Nacional
Tamaulipas,Bernardo Gutiérrez de Lara,4 de octubre de 1824 - 4 de marzo de 1825,
Tamaulipas,Enrique Camilio Suárez,4 de marzo de 1825 - 15 de enero de 1826,
Tamaulipas,Lucas Fernández,15 de enero de 1826 - 10 de junio de 1828,
Tamaulipas,Enrique Camilio Suárez,10 de junio de 1828 - 1 de octubre de 1828,
Tamaulipas,Lucas Fernández,1 de octubre de 1828 - 1 de octubre de 1829,
Tamaulipas,José Antonio Fernández Izaguirre,1 de octubre de 1829 - 27 de diciembre de 1829,
Tamaulipas,Francisco Vital Fernández,27 de diciembre de 1829 - 13 de enero de 1830,
Tamaulipas,Enrique Camilio Suárez,13 de enero de 1830 - 18 de febrero de 1830,
Tamaulipas,José Manuel Zozaya,18 de febrero de 1830 - 5 de abril de 1830,
Tamaulipas,Enrique Camilio Suárez,5 de abril de 1830 - 20 de abril de 1830,
Tamaulipas,José Manuel Zozaya,20 de abril de 1830 - 7 de julio de 1830,
Tamaulipas,Juan Guerra,7 de julio de 1830 - 20 de agosto de 1831,
Tamaulipas,Francisco Vital Fernández,20 de agosto de 1831 - 19 de marzo de 1832,
Tamaulipas,José Honorato de la Garza,19 de marzo de 1832 - 7 de agosto de 1832,
Tamaulipas,Francisco Vital Fernández,7 de agosto de 1832 - 1 de marzo de 1833,
Tamaulipas,Juan Nepomuceno Molano,1 de marzo de 1833 - 4 de septiembre de 1833,
Tamaulipas,Francisco Vital Fernández,4 de septiembre de 1833 - 16 de julio de 1834,
Tamaulipas,Ramón de Cárdenas,16 de julio de 1834 - 17 de septiembre de 1834,
Tamaulipas,Francisco Vital Fernández,17 de septiembre de 1834 - 20 de marzo de 1835,
Tamaulipas,José Guadalupe de Sámano,20 de marzo de 1835 - 25 de abril de 1835,
Tamaulipas,Francisco Vital Fernández,25 de abril de 1835 - 15 de septiembre de 1835,
Tamaulipas,José Antonio Fernández Izaguirre,15 de septiembre de 1835 - 1 de agosto de 1836,
Tamaulipas,José Guadalupe de Sámano,1 de agosto de 1836 - 15 de septiembre de 1836,
Tamaulipas,José Antonio Fernández Izaguirre,15 de septiembre de 1836 - 30 de diciembre de 1836,
Tamaulipas,José Antonio Fernández Izaguirre,30 de diciembre de 1836 - 29 de mayo de 1837,
Tamaulipas,José Antonio Quintero,29 de mayo de 1837 - 11 de diciembre de 1838,
Tamaulipas,José Antonio Fernández Izaguirre,11 de diciembre de 1838 - 24 de marzo de 1839,
Tamaulipas,José Antonio Quintero,24 de marzo de 1839 - 23 de junio de 1841,
Tamaulipas,José Antonio Boeta y Salazar,23 de junio de 1841 - 19 de septiembre de 1841,
Tamaulipas,Francisco Vital Fernández,19 de septiembre de 1841 - 9 de junio de 1843,
Tamaulipas,José Ignacio Gutiérrez,9 de junio de 1843 - 10 de julio de 1843,
Tamaulipas,Juan Nepomuceno Molano,10 de julio de 1843 - 21 de agosto de 1843,
Tamaulipas,José Ignacio Gutiérrez,21 de agosto de 1843 - 18 de diciembre de 1844,
Tamaulipas,Juan Nepomuceno Molano,18 de diciembre de 1844 - 18 de enero de 1845,
Tamaulipas,Manuel de Saldaña,18 de enero de 1845 - 4 de febrero de 1845,
Tamaulipas,Pedro José de la Garza,4 de febrero de 1845 - 21 de julio de 1845,
Tamaulipas,Victorino T. Canales,21 de julio de 1845 - 23 de noviembre de 1845,
Tamaulipas,Juan Martín de la Garza Flores,23 de noviembre de 1845 - 22 de agosto de 1846,
Tamaulipas,Juan Martín de la Garza Flores,22 de agosto de 1846 - 19 de octubre de 1846,
Tamaulipas,Manuel Núñez Ponce,19 de octubre de 1846,
Tamaulipas,Manuel de Saldaña,19 de octubre de 1846 - 10 de noviembre de 1846,
Tamaulipas,Francisco Vital Fernández,10 de noviembre de 1846 - 26 de julio de 1847,
Tamaulipas,Eleno de Vargas,26 de julio de 1847 - 16 de agosto de 1847,
Tamaulipas,Francisco Vital Fernández,16 de agosto de 1847 - 18 de septiembre de 1848,
Tamaulipas,Jesús Cárdenas,18 de septiembre de 1848 - 17 de agosto de 1851,
Tamaulipas,Antonio Canales Rosillo,17 de agosto de 1851 - 30 de septiembre de 1851,
Tamaulipas,Jesús Cárdenas,30 de septiembre de 1851 - 19 de noviembre de 1852,
Tamaulipas,Juan José de la Garza Galván,19 de noviembre de 1852 - 21 de diciembre de 1852,
Tamaulipas,Ramón Prieto,21 de diciembre de 1852 - 13 de enero de 1853,
Tamaulipas,Rafael Chovel,13 de enero de 1853 - 20 de marzo de 1853,
Tamaulipas,Juan Francisco Villasana,20 de marzo de 1853 - 2 de mayo de 1853,
Tamaulipas,Adrián Woll,2 de mayo de 1853 - 28 de enero de 1855,
Tamaulipas,Rómulo Díaz de la Vega,28 de enero de 1855 - 4 de abril de 1855,
Tamaulipas,Adrián Woll,4 de abril de 1855 - 8 de septiembre de 1855,
Tamaulipas,Juan José de la Garza Galván,30 de septiembre de 1855 - 9 de mayo de 1856,
Tamaulipas,Ramón Guerra,9 de mayo de 1856 - 9 de agosto de 1856,
Tamaulipas,Juan José de la Garza Galván,9 de agosto de 1856 - 19 de febrero de 1857,
Tamaulipas,Tomás Moreno,19 de febrero de 1857 - 1 de agosto de 1857,
Tamaulipas,Andrés José de Cos,1 de agosto de 1857 - 27 de agosto de 1857,
Tamaulipas,Juan Fernández Flores,27 de agosto de 1857 - 19 de octubre de 1857,
Tamaulipas,Juan José de la Garza Galván,19 de octubre de 1857 - 7 de enero de 1858,
Tamaulipas,Ramón Guerra,7 de enero de 1858 - 17 de enero de 1858,
Tamaulipas,Juan José de la Garza Galván,17 de enero de 1858 - 12 de marzo de 1858,
Tamaulipas,Ramón Guerra,12 de marzo de 1858 - 30 de julio de 1858,
Tamaulipas,Juan José de la Garza Galván,30 de julio de 1858 - 26 de febrero de 1859,
Tamaulipas,Andrés Treviño,26 de febrero de 1859 - 13 de enero de 1860,
Tamaulipas,Juan José de la Garza Galván,13 de enero de 1860 - 9 de febrero de 1861,
Tamaulipas,Manuel Saavedra,26 de noviembre de 1860 - 9 de febrero de 1861,
Tamaulipas,Juan José de la Garza Galván,9 de febrero de 1861 - 1 de agosto de 1861,
Tamaulipas,Modesto Ortíz,1 de agosto de 1861 - 1 de septiembre de 1861,
Tamaulipas,Jesús de la Serna,1 de septiembre de 1861 - 30 de enero de 1862,
Tamaulipas,Ignacio Comonfort,30 de enero de 1862 - 9 de agosto de 1862,
Tamaulipas,Albino López,9 de agosto de 1862 - 15 de septiembre de 1862,
Tamaulipas,Juan B. Troconis,15 de septiembre de 1862 - 23 de octubre de 1862,
Tamaulipas,Albino López,23 de octubre de 1862 - 1 de agosto de 1863,
Tamaulipas,Manuel Ruíz,1 de agosto de 1863 - 5 de noviembre de 1863,
Tamaulipas,Jesús de la Serna,5 de noviembre de 1863 - 1 de enero de 1864,
Tamaulipas,Manuel Ruíz,1 de enero de 1864 - 12 de enero de 1864,
Tamaulipas,Juan Nepomuceno Cortina,12 de enero de 1864 - 26 de septiembre de 1864,
Tamaulipas,José María Carvajal,26 de septiembre de 1864 - 15 de abril de 1865,
Tamaulipas,Francisco de León,16 de abril de 1865 - 20 de diciembre de 1865,
Tamaulipas,Juan Nepomuceno Cortina,21 de diciembre de 1865 - 4 de marzo de 1866,
Tamaulipas,José María Carvajal,4 de marzo de 1866 - 20 de agosto de 1866,
Tamaulipas,Servando Canales Molano,20 de agosto de 1866 - 31 de agosto de 1866,
Tamaulipas,Santiago Tapia,31 de agosto de 1866 - 3 de noviembre de 1866,
Tamaulipas,Felipe Berriozábal,30 de septiembre de 1866 - 1 de septiembre de 1867,
Tamaulipas,Ascensión Gómez,30 de septiembre de 1866 - 6 de marzo de 1867,
Tamaulipas,Francisco de León,6 de marzo de 1867 - 27 de junio de 1867,
Tamaulipas,Felipe Escandón,27 de junio de 1867 - 5 de julio de 1867,
Tamaulipas,Juan de Haro,30 de septiembre de 1866 - 3 de abril de 1867,
Tamaulipas,Desiderio Pavón,14 de agosto de 1867 - 16 de abril de 1868,
Tamaulipas,Francisco L. de Saldaña,16 de abril de 1868 - 31 de julio de 1868,
Tamaulipas,Juan José de la Garza Galván,1 de agosto de 1868 - 1 de diciembre de 1869,
Tamaulipas,Francisco L. de Saldaña,1 de diciembre de 1869 - 30 de agosto de 1870,
Tamaulipas,Servando Canales Molano,1 de septiembre de 1870 - 1 de junio de 1872,
Tamaulipas,Ramón Guerra,1 de junio de 1872 - 5 de agosto de 1872,
Tamaulipas,Servando Canales Molano,5 de agosto de 1872 - 10 de septiembre de 1874,
Tamaulipas,Francisco Echartea,10 de septiembre de 1874 - 1 de junio de 1875,
Tamaulipas,Servando Canales Molano,1 de junio de 1875 - 6 de septiembre de 1875,
Tamaulipas,Francisco Echartea,25 de septiembre de 1875 - 20 de abril de 1876,
Tamaulipas,Servando Canales Molano,20 de abril de 1876 - 6 de noviembre de 1876,
Tamaulipas,José Martínez,17 de octubre de 1876 - 28 de octubre de 1876,
Tamaulipas,Ascensión Gómez Mansilla,6 de noviembre de 1876 - 13 de enero de 1877,
Tamaulipas,Juan Gojón,13 de enero de 1877 - 6 de febrero de 1877,
Tamaulipas,Francisco Echartea,6 de febrero de 1877 - 22 de noviembre de 1877,
Tamaulipas,Juan Gojón,22 de noviembre de 1877 - 16 de octubre de 1878,
Tamaulipas,Francisco Echartea,16 de octubre de 1878 - 10 de abril de 1879,
Tamaulipas,Juan Gojón,11 de abril de 1879 - 12 de mayo de 1880,
Tamaulipas,Antonio Canales Molano,12 de mayo de 1880 - 3 de mayo de 1884,
Tamaulipas,Juan Gojón,18 de enero de 1884 - 12 de marzo de 1884,
Tamaulipas,Rómulo Cuéllar,4 de mayo de 1884 - 3 de mayo de 1888,
Tamaulipas,Alejandro Prieto Quintero,4 de mayo de 1888 - 3 de mayo de 1896,
Tamaulipas,José Guadalupe Mainero Juárez,4 de mayo de 1896 - 31 de julio de 1901,
Tamaulipas,Alejandro Prieto Quintero,31 de julio de 1901 - 10 de agosto de 1901,
Tamaulipas,Matías Guerra,10 de agosto de 1901 - 30 de septiembre de 1901,
Tamaulipas,Pedro Argüelles,1 de octubre de 1901 - 3 de marzo de 1908,Militar
Tamaulipas,Juan B. Castelló,4 de marzo de 1908 - 1 de junio de 1911,
Tamaulipas,Espiridión Lara,1 de junio de 1911 - 30 de noviembre de 1911,
Tamaulipas,Matías Guerra,30 de noviembre de 1911 - 4 de febrero de 1912,
Tamaulipas,Joaquín Argüelles,5 de febrero de 1912 - 5 de mayo de 1912,
Tamaulipas,Matías Guerra,5 de mayo de 1912 - 12 de enero de 1913,
Tamaulipas,José C. Mainero,12 de enero de 1913 - 30 de enero de 1913,
Tamaulipas,Matías Guerra,30 de enero de 1913 - 28 de abril de 1913,
Tamaulipas,Joaquín Argüelles,28 de junio de 1913 - 24 de julio de 1913,
Tamaulipas,Antonio Rábago,24 de julio de 1913 - 24 de enero de 1914,Militar
Tamaulipas,Ignacio Morelos Zaragoza,24 de enero de 1914 - 14 de mayo de 1914,
Tamaulipas,Luis Caballero Vargas,18 de noviembre de 1913 - 15 de octubre de 1914,Militar
Tamaulipas,Gonzalo Castro,15 de octubre de 1914 - 20 de octubre de 1914,
Tamaulipas,Luis Caballero Vargas,20 de octubre de 1914 - 16 de abril de 1915,Militar
Tamaulipas,Máximo García,16 de abril de 1915 - 7 de mayo de 1915,
Tamaulipas,Alberto Carrera Torres,7 de mayo de 1915 - 27 de mayo de 1915,
Tamaulipas,Luis Caballero Vargas,27 de mayo de 1915 - 7 de octubre de 1915,Militar
Tamaulipas,Raúl Gárate Legleú,7 de octubre de 1915 - 24 de noviembre de 1915,
Tamaulipas,Luis Caballero Vargas,24 de noviembre de 1915 - 11 de marzo de 1916,Militar
Tamaulipas,Luis Ilizaliturri,11 de marzo de 1913 - 13 de marzo de 1913,
Tamaulipas,Raúl Gárate Legleú,13 de marzo de 1916 - 26 de junio de 1916,
Tamaulipas,Luis Caballero Vargas,26 de junio de 1916 - 26 de julio de 1916,Militar
Tamaulipas,Fidencio Trejo Flores,26 de julio de 1916 - 22 de febrero de 1917,
Tamaulipas,Gregorio Osuna Hinojosa,22 de febrero de 1917 - 3 de julio de 1917,Militar
Tamaulipas,Luis Ilizaliturri,3 de julio de 1917 - 16 de julio de 1917,
Tamaulipas,Alfredo Ricaut,17 de julio de 1917 - 20 de mayo de 1918,Militar
Tamaulipas,Andrés Osuna Hinojosa,20 de mayo de 1918 - 10 de noviembre de 1919,
Tamaulipas,Francisco C. Villareal,14 de marzo de 1919 - 30 de marzo de 1919,
Tamaulipas,Andrés Osuna Hinojosa,30 de marzo de 1919 - 10 de noviembre de 1919,
Tamaulipas,Francisco González Villareal,10 de noviembre de 1919 - 3 de mayo de 1919,Militar
Tamaulipas,Rafael Cárdenas Zepeda,4 de mayo de 1920 - 8 de mayo de 1920,
Tamaulipas,Emilio Portes Gil,12 de mayo de 1920 - 9 de julio de 1920,
Tamaulipas,Federico Martínez Rojas,9 de julio de 1920 - 13 de julio de 1920,
Tamaulipas,José Morante Fernández,13 de julio de 1920 - 15 de febrero de 1921,
Tamaulipas,César López de Lara,16 de febrero de 1921 - 8 de diciembre de 1923,Militar
Tamaulipas,José F. Montesinos,1 de julio de 1921 - 30 de julio de 1921,
Tamaulipas,César López de Lara,,Militar
Tamaulipas,José F. Montesinos,21 de agosto de 1922 - 12 de septiembre de 1922,
Tamaulipas,César López de Lara,12 de septiembre de 1923 - 8 de diciembre de 1923,Militar
Tamaulipas,Benecio López Padilla,9 de diciembre de 1923 - 1 de febrero de 1924,Militar
Tamaulipas,Pelayo Quintana,2 de febrero de 1924 - 12 de febrero de 1924,Militar
Tamaulipas,Candelario Garza Cantú,13 de febrero de 1924 - 29 de noviembre de 1924,Militar
Tamaulipas,Gregorio Garza Salinas,29 de noviembre de 1924 - 5 de febrero de 1925,
Tamaulipas,Emilio Portes Gil,5 de febrero de 1925 - 4 de agosto de 1926,
